STATION;LAT;LON;DATE;PRCP;TAVG
BRAGANCA;41.8;-6.7331;2020-04-30;0.0;10.6
BRAGANCA;41.8;-6.7331;2020-05-01;4.1;14.9
BRAGANCA;41.8;-6.7331;2020-05-02;0.0;16.1
BRAGANCA;41.8;-6.7331;2020-05-03;0.0;17.7
BRAGANCA;41.8;-6.7331;2020-05-04;0.0;17.0
BRAGANCA;41.8;-6.7331;2020-05-05;0.0;14.2
BRAGANCA;41.8;-6.7331;2020-05-06;0.0;15.6
BRAGANCA;41.8;-6.7331;2020-05-07;0.0;18.4
BRAGANCA;41.8;-6.7331;2020-05-08;9.9;17.2
BRAGANCA;41.8;-6.7331;2020-05-09;0.0;12.9
BRAGANCA;41.8;-6.7331;2020-05-10;4.1;12.9
BRAGANCA;41.8;-6.7331;2020-05-11;0.0;11.9
BRAGANCA;41.8;-6.7331;2020-05-12;4.1;13.8
BRAGANCA;41.8;-6.7331;2020-05-13;2.0;13.3
BRAGANCA;41.8;-6.7331;2020-05-14;0.0;11.4
BRAGANCA;41.8;-6.7331;2020-05-15;0.0;12.9
BRAGANCA;41.8;-6.7331;2020-05-16;0.0;13.2
BRAGANCA;41.8;-6.7331;2020-05-17;0.0;15.6
BRAGANCA;41.8;-6.7331;2020-05-18;0.0;18.2
BRAGANCA;41.8;-6.7331;2020-05-19;0.0;19.9
BRAGANCA;41.8;-6.7331;2020-05-20;0.0;20.8
BRAGANCA;41.8;-6.7331;2020-05-21;0.0;21.7
BRAGANCA;41.8;-6.7331;2020-05-22;0.0;21.2
BRAGANCA;41.8;-6.7331;2020-05-23;0.0;20.2
BRAGANCA;41.8;-6.7331;2020-05-24;0.0;19.6
BRAGANCA;41.8;-6.7331;2020-05-25;0.0;21.7
BRAGANCA;41.8;-6.7331;2020-05-26;0.0;20.7
BRAGANCA;41.8;-6.7331;2020-05-27;0.0;22.3
BRAGANCA;41.8;-6.7331;2020-05-28;0.0;23.6
BRAGANCA;41.8;-6.7331;2020-05-29;0.0;22.9
BRAGANCA;41.8;-6.7331;2020-05-30;0.0;23.2
BRAGANCA;41.8;-6.7331;2020-05-31;0.0;20.2
BRAGANCA;41.8;-6.7331;2020-06-01;0.0;20.1
BRAGANCA;41.8;-6.7331;2020-06-02;0.0;21.7
BRAGANCA;41.8;-6.7331;2020-06-03;0.0;19.7
BRAGANCA;41.8;-6.7331;2020-06-04;0.0;15.6
BRAGANCA;41.8;-6.7331;2020-06-05;0.0;17.2
BRAGANCA;41.8;-6.7331;2020-06-06;0.0;18.4
BRAGANCA;41.8;-6.7331;2020-06-07;0.0;16.5
BRAGANCA;41.8;-6.7331;2020-06-08;0.0;15.2
BRAGANCA;41.8;-6.7331;2020-06-09;0.0;15.6
BRAGANCA;41.8;-6.7331;2020-06-10;0.0;17.4
BRAGANCA;41.8;-6.7331;2020-06-11;0.0;13.8
BRAGANCA;41.8;-6.7331;2020-06-12;0.0;11.5
BRAGANCA;41.8;-6.7331;2020-06-13;0.5;13.1
BRAGANCA;41.8;-6.7331;2020-06-14;0.0;13.3
BRAGANCA;41.8;-6.7331;2020-06-15;0.0;14.7
BRAGANCA;41.8;-6.7331;2020-06-16;0.0;15.0
BRAGANCA;41.8;-6.7331;2020-06-17;0.0;15.2
BRAGANCA;41.8;-6.7331;2020-06-18;0.0;16.4
BRAGANCA;41.8;-6.7331;2020-06-19;0.0;17.7
BRAGANCA;41.8;-6.7331;2020-06-20;0.0;19.7
BRAGANCA;41.8;-6.7331;2020-06-21;0.0;20.5
BRAGANCA;41.8;-6.7331;2020-06-22;0.0;23.6
BRAGANCA;41.8;-6.7331;2020-06-23;0.0;27.2
BRAGANCA;41.8;-6.7331;2020-06-24;0.0;23.8
BRAGANCA;41.8;-6.7331;2020-06-25;0.0;22.1
BRAGANCA;41.8;-6.7331;2020-06-26;0.0;19.4
BRAGANCA;41.8;-6.7331;2020-06-27;0.0;19.7
BRAGANCA;41.8;-6.7331;2020-06-28;0.0;21.1
BRAGANCA;41.8;-6.7331;2020-06-29;0.0;22.7
BRAGANCA;41.8;-6.7331;2020-06-30;0.0;25.3
BRAGANCA;41.8;-6.7331;2020-07-01;0.0;22.4
BRAGANCA;41.8;-6.7331;2020-07-02;0.0;18.3
BRAGANCA;41.8;-6.7331;2020-07-03;0.0;19.4
BRAGANCA;41.8;-6.7331;2020-07-04;0.0;23.2
BRAGANCA;41.8;-6.7331;2020-07-05;0.0;26.5
BRAGANCA;41.8;-6.7331;2020-07-06;0.0;26.9
BRAGANCA;41.8;-6.7331;2020-07-07;0.0;25.8
BRAGANCA;41.8;-6.7331;2020-07-08;0.0;24.8
BRAGANCA;41.8;-6.7331;2020-07-09;0.0;25.2
BRAGANCA;41.8;-6.7331;2020-07-10;0.0;25.1
BRAGANCA;41.8;-6.7331;2020-07-11;0.0;23.9
BRAGANCA;41.8;-6.7331;2020-07-12;10.9;23.8
BRAGANCA;41.8;-6.7331;2020-07-13;0.0;24.2
BRAGANCA;41.8;-6.7331;2020-07-14;0.0;22.9
BRAGANCA;41.8;-6.7331;2020-07-15;0.0;22.6
BRAGANCA;41.8;-6.7331;2020-07-16;0.0;24.2
BRAGANCA;41.8;-6.7331;2020-07-17;0.0;24.9
BRAGANCA;41.8;-6.7331;2020-07-18;0.0;24.8
BRAGANCA;41.8;-6.7331;2020-07-19;0.0;26.5
BRAGANCA;41.8;-6.7331;2020-07-20;0.0;26.2
BRAGANCA;41.8;-6.7331;2020-07-21;0.0;24.4
BRAGANCA;41.8;-6.7331;2020-07-22;0.0;24.6
BRAGANCA;41.8;-6.7331;2020-07-23;0.0;25.1
BRAGANCA;41.8;-6.7331;2020-07-24;0.0;23.9
BRAGANCA;41.8;-6.7331;2020-07-25;0.0;25.0
BRAGANCA;41.8;-6.7331;2020-07-26;0.0;24.7
BRAGANCA;41.8;-6.7331;2020-07-27;0.0;25.8
BRAGANCA;41.8;-6.7331;2020-07-28;0.0;26.2
BRAGANCA;41.8;-6.7331;2020-07-29;0.0;26.8
BRAGANCA;41.8;-6.7331;2020-07-30;0.0;26.8
BRAGANCA;41.8;-6.7331;2020-07-31;0.0;25.4
BRAGANCA;41.8;-6.7331;2020-08-01;0.0;23.6
BRAGANCA;41.8;-6.7331;2020-08-02;0.0;22.4
BRAGANCA;41.8;-6.7331;2020-08-03;0.0;22.3
BRAGANCA;41.8;-6.7331;2020-08-04;0.0;22.8
BRAGANCA;41.8;-6.7331;2020-08-05;0.0;25.9
BRAGANCA;41.8;-6.7331;2020-08-06;0.0;28.6
BRAGANCA;41.8;-6.7331;2020-08-07;0.0;27.4
BRAGANCA;41.8;-6.7331;2020-08-08;0.0;27.6
BRAGANCA;41.8;-6.7331;2020-08-09;0.0;26.5
BRAGANCA;41.8;-6.7331;2020-08-10;0.0;24.6
BRAGANCA;41.8;-6.7331;2020-08-11;0.0;22.2
BRAGANCA;41.8;-6.7331;2020-08-12;26.9;16.9
BRAGANCA;41.8;-6.7331;2020-08-13;0.0;18.4
BRAGANCA;41.8;-6.7331;2020-08-14;0.0;20.1
BRAGANCA;41.8;-6.7331;2020-08-15;0.0;17.7
BRAGANCA;41.8;-6.7331;2020-08-16;0.0;17.1
BRAGANCA;41.8;-6.7331;2020-08-17;0.0;17.8
BRAGANCA;41.8;-6.7331;2020-08-18;0.0;19.5
BRAGANCA;41.8;-6.7331;2020-08-19;0.0;20.4
BRAGANCA;41.8;-6.7331;2020-08-20;31.0;18.2
BRAGANCA;41.8;-6.7331;2020-08-21;20.1;18.4
BRAGANCA;41.8;-6.7331;2020-08-22;0.0;18.7
BRAGANCA;41.8;-6.7331;2020-08-23;0.0;20.4
BRAGANCA;41.8;-6.7331;2020-08-24;0.0;21.7
BRAGANCA;41.8;-6.7331;2020-08-25;0.0;22.6
BRAGANCA;41.8;-6.7331;2020-08-26;0.0;23.8
BRAGANCA;41.8;-6.7331;2020-08-27;0.0;23.7
BRAGANCA;41.8;-6.7331;2020-08-28;0.0;18.6
BRAGANCA;41.8;-6.7331;2020-08-29;0.0;15.4
BRAGANCA;41.8;-6.7331;2020-08-30;0.0;14.2
BRAGANCA;41.8;-6.7331;2020-08-31;0.0;16.9
BRAGANCA;41.8;-6.7331;2020-09-01;0.0;19.5
BRAGANCA;41.8;-6.7331;2020-09-02;0.0;19.9
BRAGANCA;41.8;-6.7331;2020-09-03;0.0;21.8
BRAGANCA;41.8;-6.7331;2020-09-04;0.0;22.8
BRAGANCA;41.8;-6.7331;2020-09-05;0.0;23.2
BRAGANCA;41.8;-6.7331;2020-09-06;0.0;21.4
BRAGANCA;41.8;-6.7331;2020-09-07;0.0;17.6
BRAGANCA;41.8;-6.7331;2020-09-08;0.0;18.3
BRAGANCA;41.8;-6.7331;2020-09-09;0.0;21.3
BRAGANCA;41.8;-6.7331;2020-09-10;0.0;22.2
BRAGANCA;41.8;-6.7331;2020-09-11;0.0;23.1
BRAGANCA;41.8;-6.7331;2020-09-12;0.0;23.9
BRAGANCA;41.8;-6.7331;2020-09-13;0.0;24.5
BRAGANCA;41.8;-6.7331;2020-09-14;0.0;20.6
BRAGANCA;41.8;-6.7331;2020-09-15;0.0;19.1
BRAGANCA;41.8;-6.7331;2020-09-16;0.0;19.3
BRAGANCA;41.8;-6.7331;2020-09-17;0.0;20.0
BRAGANCA;41.8;-6.7331;2020-09-18;21.1;17.1
BRAGANCA;41.8;-6.7331;2020-09-19;0.0;15.0
BRAGANCA;41.8;-6.7331;2020-09-20;0.0;15.9
BRAGANCA;41.8;-6.7331;2020-09-21;0.0;15.9
BRAGANCA;41.8;-6.7331;2020-09-22;0.0;15.0
BRAGANCA;41.8;-6.7331;2020-09-23;0.0;16.6
BRAGANCA;41.8;-6.7331;2020-09-24;0.0;13.6
BRAGANCA;41.8;-6.7331;2020-09-25;0.0;11.4
BRAGANCA;41.8;-6.7331;2020-09-26;0.0;11.7
BRAGANCA;41.8;-6.7331;2020-09-27;0.0;16.5
BRAGANCA;41.8;-6.7331;2020-09-28;0.0;14.2
BRAGANCA;41.8;-6.7331;2020-09-29;0.0;16.3
BRAGANCA;41.8;-6.7331;2020-09-30;0.0;15.5
BRAGANCA;41.8;-6.7331;2020-10-01;0.0;13.7
BRAGANCA;41.8;-6.7331;2020-10-02;11.9;10.4
BRAGANCA;41.8;-6.7331;2020-10-03;0.3;9.9
BRAGANCA;41.8;-6.7331;2020-10-04;1.0;11.1
BRAGANCA;41.8;-6.7331;2020-10-05;0.0;12.6
BRAGANCA;41.8;-6.7331;2020-10-06;0.0;16.9
BRAGANCA;41.8;-6.7331;2020-10-07;0.0;17.4
BRAGANCA;41.8;-6.7331;2020-10-08;0.0;15.7
BRAGANCA;41.8;-6.7331;2020-10-09;0.0;15.4
BRAGANCA;41.8;-6.7331;2020-10-10;0.0;14.9
BRAGANCA;41.8;-6.7331;2020-10-11;0.0;11.5
BRAGANCA;41.8;-6.7331;2020-10-12;0.0;11.3
BRAGANCA;41.8;-6.7331;2020-10-13;0.0;13.6
BRAGANCA;41.8;-6.7331;2020-10-14;0.0;10.5
BRAGANCA;41.8;-6.7331;2020-10-15;0.0;9.1
BRAGANCA;41.8;-6.7331;2020-10-16;0.0;7.9
BRAGANCA;41.8;-6.7331;2020-10-17;0.0;10.0
BRAGANCA;41.8;-6.7331;2020-10-18;0.0;11.9
BRAGANCA;41.8;-6.7331;2020-10-19;0.0;12.9
BRAGANCA;41.8;-6.7331;2020-10-20;19.1;11.9
BRAGANCA;41.8;-6.7331;2020-10-21;31.0;12.0
BRAGANCA;41.8;-6.7331;2020-10-22;13.0;11.2
BRAGANCA;41.8;-6.7331;2020-10-23;2.0;10.2
BRAGANCA;41.8;-6.7331;2020-10-24;0.0;10.3
BRAGANCA;41.8;-6.7331;2020-10-25;23.9;9.8
BRAGANCA;41.8;-6.7331;2020-10-26;0.0;7.6
BRAGANCA;41.8;-6.7331;2020-10-27;0.0;9.7
BRAGANCA;41.8;-6.7331;2020-10-28;0.0;11.7
BRAGANCA;41.8;-6.7331;2020-10-29;0.0;7.0
BRAGANCA;41.8;-6.7331;2020-10-30;0.0;10.7
BRAGANCA;41.8;-6.7331;2020-10-31;0.0;11.2
BRAGANCA;41.8;-6.7331;2020-11-01;0.0;13.7
BRAGANCA;41.8;-6.7331;2020-11-02;0.0;14.7
BRAGANCA;41.8;-6.7331;2020-11-03;0.8;9.6
BRAGANCA;41.8;-6.7331;2020-11-04;0.0;6.8
BRAGANCA;41.8;-6.7331;2020-11-05;0.3;9.2
BRAGANCA;41.8;-6.7331;2020-11-06;11.9;11.4
BRAGANCA;41.8;-6.7331;2020-11-08;21.1;10.7
BRAGANCA;41.8;-6.7331;2020-11-09;6.1;10.1
BRAGANCA;41.8;-6.7331;2020-11-10;0.0;7.3
BRAGANCA;41.8;-6.7331;2020-11-11;0.0;8.3
BRAGANCA;41.8;-6.7331;2020-11-12;0.3;8.9
BRAGANCA;41.8;-6.7331;2020-11-13;0.3;8.7
BRAGANCA;41.8;-6.7331;2020-11-14;0.0;9.8
BRAGANCA;41.8;-6.7331;2020-11-15;4.1;13.7
BRAGANCA;41.8;-6.7331;2020-11-16;8.9;10.8
BRAGANCA;41.8;-6.7331;2020-11-17;0.0;8.9
BRAGANCA;41.8;-6.7331;2020-11-18;0.0;12.3
BRAGANCA;41.8;-6.7331;2020-11-19;0.0;11.7
BRAGANCA;41.8;-6.7331;2020-11-20;0.0;9.7
BRAGANCA;41.8;-6.7331;2020-11-21;0.0;9.6
BRAGANCA;41.8;-6.7331;2020-11-22;0.0;6.9
BRAGANCA;41.8;-6.7331;2020-11-23;0.0;6.8
BRAGANCA;41.8;-6.7331;2020-11-24;0.0;5.9
BRAGANCA;41.8;-6.7331;2020-11-25;11.9;6.9
BRAGANCA;41.8;-6.7331;2020-11-26;36.1;8.9
BRAGANCA;41.8;-6.7331;2020-11-27;0.5;9.6
BRAGANCA;41.8;-6.7331;2020-11-28;0.0;8.6
BRAGANCA;41.8;-6.7331;2020-11-29;5.1;8.4
BRAGANCA;41.8;-6.7331;2020-11-30;0.8;9.4
BRAGANCA;41.8;-6.7331;2020-12-01;0.0;7.8
BRAGANCA;41.8;-6.7331;2020-12-02;0.0;4.9
BRAGANCA;41.8;-6.7331;2020-12-03;0.0;3.1
BRAGANCA;41.8;-6.7331;2020-12-04;4.1;2.4
BRAGANCA;41.8;-6.7331;2020-12-05;0.0;2.6
BRAGANCA;41.8;-6.7331;2020-12-06;1.0;4.4
BRAGANCA;41.8;-6.7331;2020-12-07;1.0;7.2
BRAGANCA;41.8;-6.7331;2020-12-08;8.9;4.7
BRAGANCA;41.8;-6.7331;2020-12-09;0.0;5.1
BRAGANCA;41.8;-6.7331;2020-12-10;4.1;9.9
BRAGANCA;41.8;-6.7331;2020-12-11;9.9;12.0
BRAGANCA;41.8;-6.7331;2020-12-12;3.0;9.4
BRAGANCA;41.8;-6.7331;2020-12-13;0.8;10.0
BRAGANCA;41.8;-6.7331;2020-12-14;3.0;9.0
BRAGANCA;41.8;-6.7331;2020-12-15;2.0;6.5
BRAGANCA;41.8;-6.7331;2020-12-16;3.0;7.3
BRAGANCA;41.8;-6.7331;2020-12-17;0.0;1.6
BRAGANCA;41.8;-6.7331;2020-12-18;0.0;3.7
BRAGANCA;41.8;-6.7331;2020-12-19;8.9;7.9
BRAGANCA;41.8;-6.7331;2020-12-20;0.0;6.8
BRAGANCA;41.8;-6.7331;2020-12-21;2.0;9.8
BRAGANCA;41.8;-6.7331;2020-12-22;0.8;10.4
BRAGANCA;41.8;-6.7331;2020-12-23;0.5;8.6
BRAGANCA;41.8;-6.7331;2020-12-24;0.0;3.7
BRAGANCA;41.8;-6.7331;2020-12-25;0.0;2.2
BRAGANCA;41.8;-6.7331;2020-12-26;0.0;0.5
BRAGANCA;41.8;-6.7331;2020-12-27;0.0;1.6
BRAGANCA;41.8;-6.7331;2020-12-28;0.0;4.0
BRAGANCA;41.8;-6.7331;2020-12-29;0.0;2.9
BRAGANCA;41.8;-6.7331;2020-12-30;0.0;3.4
BRAGANCA;41.8;-6.7331;2020-12-31;0.0;4.9
EVORA C. COORD;38.533;-7.9;2020-01-01;0.0;8.1
EVORA C. COORD;38.533;-7.9;2020-01-02;0.0;7.2
EVORA C. COORD;38.533;-7.9;2020-01-03;0.0;11.1
EVORA C. COORD;38.533;-7.9;2020-01-04;0.0;9.1
EVORA C. COORD;38.533;-7.9;2020-01-05;0.0;6.6
EVORA C. COORD;38.533;-7.9;2020-01-06;0.0;8.1
EVORA C. COORD;38.533;-7.9;2020-01-07;0.0;8.5
EVORA C. COORD;38.533;-7.9;2020-01-08;0.0;7.9
EVORA C. COORD;38.533;-7.9;2020-01-09;0.0;11.0
EVORA C. COORD;38.533;-7.9;2020-01-10;0.0;8.1
EVORA C. COORD;38.533;-7.9;2020-01-11;0.0;5.6
EVORA C. COORD;38.533;-7.9;2020-01-12;0.0;7.4
EVORA C. COORD;38.533;-7.9;2020-01-13;0.0;5.1
EVORA C. COORD;38.533;-7.9;2020-01-14;0.0;8.5
EVORA C. COORD;38.533;-7.9;2020-01-15;0.5;12.7
EVORA C. COORD;38.533;-7.9;2020-01-16;0.8;13.0
EVORA C. COORD;38.533;-7.9;2020-01-17;10.9;10.6
EVORA C. COORD;38.533;-7.9;2020-01-18;21.1;13.1
EVORA C. COORD;38.533;-7.9;2020-01-19;3.0;10.4
EVORA C. COORD;38.533;-7.9;2020-01-20;0.0;6.7
EVORA C. COORD;38.533;-7.9;2020-01-21;0.0;7.7
EVORA C. COORD;38.533;-7.9;2020-01-22;0.0;7.6
EVORA C. COORD;38.533;-7.9;2020-01-23;1.0;9.2
EVORA C. COORD;38.533;-7.9;2020-01-24;0.5;9.7
EVORA C. COORD;38.533;-7.9;2020-01-25;9.9;9.8
EVORA C. COORD;38.533;-7.9;2020-01-26;0.3;7.1
EVORA C. COORD;38.533;-7.9;2020-01-27;0.0;9.4
EVORA C. COORD;38.533;-7.9;2020-01-28;2.0;13.2
EVORA C. COORD;38.533;-7.9;2020-01-29;0.0;12.4
EVORA C. COORD;38.533;-7.9;2020-01-30;0.0;11.9
EVORA C. COORD;38.533;-7.9;2020-01-31;6.1;13.4
EVORA C. COORD;38.533;-7.9;2020-02-01;3.0;14.5
EVORA C. COORD;38.533;-7.9;2020-02-02;0.0;13.9
EVORA C. COORD;38.533;-7.9;2020-02-03;0.0;14.5
EVORA C. COORD;38.533;-7.9;2020-02-04;0.0;14.2
EVORA C. COORD;38.533;-7.9;2020-02-05;0.0;12.2
EVORA C. COORD;38.533;-7.9;2020-02-06;0.0;11.4
EVORA C. COORD;38.533;-7.9;2020-02-07;0.0;11.8
EVORA C. COORD;38.533;-7.9;2020-02-08;0.0;12.3
EVORA C. COORD;38.533;-7.9;2020-02-09;0.5;11.6
EVORA C. COORD;38.533;-7.9;2020-02-10;0.0;11.9
EVORA C. COORD;38.533;-7.9;2020-02-11;0.0;10.8
EVORA C. COORD;38.533;-7.9;2020-02-12;0.0;11.0
EVORA C. COORD;38.533;-7.9;2020-02-13;0.0;12.9
EVORA C. COORD;38.533;-7.9;2020-02-14;0.0;12.4
EVORA C. COORD;38.533;-7.9;2020-02-15;0.0;12.6
EVORA C. COORD;38.533;-7.9;2020-02-16;0.0;11.3
EVORA C. COORD;38.533;-7.9;2020-02-17;0.5;11.3
EVORA C. COORD;38.533;-7.9;2020-02-18;0.0;10.3
EVORA C. COORD;38.533;-7.9;2020-02-19;0.0;11.2
EVORA C. COORD;38.533;-7.9;2020-02-20;0.0;11.4
EVORA C. COORD;38.533;-7.9;2020-02-21;0.0;13.4
EVORA C. COORD;38.533;-7.9;2020-02-22;0.0;14.6
EVORA C. COORD;38.533;-7.9;2020-02-23;0.0;14.8
EVORA C. COORD;38.533;-7.9;2020-02-24;0.0;13.9
EVORA C. COORD;38.533;-7.9;2020-02-25;0.0;11.2
EVORA C. COORD;38.533;-7.9;2020-02-26;0.0;11.4
EVORA C. COORD;38.533;-7.9;2020-02-27;0.0;11.9
EVORA C. COORD;38.533;-7.9;2020-02-28;0.0;12.6
EVORA C. COORD;38.533;-7.9;2020-02-29;1.0;12.7
EVORA C. COORD;38.533;-7.9;2020-03-01;2.0;13.1
EVORA C. COORD;38.533;-7.9;2020-03-02;5.1;13.4
EVORA C. COORD;38.533;-7.9;2020-03-03;0.3;11.0
EVORA C. COORD;38.533;-7.9;2020-03-04;0.5;14.7
EVORA C. COORD;38.533;-7.9;2020-03-05;0.5;13.0
EVORA C. COORD;38.533;-7.9;2020-03-06;0.0;10.9
EVORA C. COORD;38.533;-7.9;2020-03-07;0.0;11.0
EVORA C. COORD;38.533;-7.9;2020-03-08;0.0;11.0
EVORA C. COORD;38.533;-7.9;2020-03-09;0.0;13.4
EVORA C. COORD;38.533;-7.9;2020-03-10;0.0;15.8
EVORA C. COORD;38.533;-7.9;2020-03-11;0.0;17.5
EVORA C. COORD;38.533;-7.9;2020-03-12;0.0;16.9
EVORA C. COORD;38.533;-7.9;2020-03-13;0.0;13.4
EVORA C. COORD;38.533;-7.9;2020-03-14;0.0;15.0
EVORA C. COORD;38.533;-7.9;2020-03-15;0.0;12.7
EVORA C. COORD;38.533;-7.9;2020-03-16;0.0;9.4
EVORA C. COORD;38.533;-7.9;2020-03-17;0.3;10.3
EVORA C. COORD;38.533;-7.9;2020-03-18;0.0;15.9
EVORA C. COORD;38.533;-7.9;2020-03-19;0.0;15.4
EVORA C. COORD;38.533;-7.9;2020-03-20;2.0;11.2
EVORA C. COORD;38.533;-7.9;2020-03-21;30.0;9.5
EVORA C. COORD;38.533;-7.9;2020-03-22;4.1;10.9
EVORA C. COORD;38.533;-7.9;2020-03-23;0.0;11.7
EVORA C. COORD;38.533;-7.9;2020-03-24;0.0;13.2
EVORA C. COORD;38.533;-7.9;2020-03-25;0.0;13.9
EVORA C. COORD;38.533;-7.9;2020-03-26;0.0;12.7
EVORA C. COORD;38.533;-7.9;2020-03-27;0.0;10.6
EVORA C. COORD;38.533;-7.9;2020-03-28;0.0;10.4
EVORA C. COORD;38.533;-7.9;2020-03-29;0.0;12.6
EVORA C. COORD;38.533;-7.9;2020-03-30;0.0;10.7
EVORA C. COORD;38.533;-7.9;2020-03-31;0.0;8.3
EVORA C. COORD;38.533;-7.9;2020-04-01;3.0;7.4
EVORA C. COORD;38.533;-7.9;2020-04-02;7.9;10.4
EVORA C. COORD;38.533;-7.9;2020-04-03;0.0;12.0
EVORA C. COORD;38.533;-7.9;2020-04-04;0.0;12.3
EVORA C. COORD;38.533;-7.9;2020-04-05;0.0;14.4
EVORA C. COORD;38.533;-7.9;2020-04-06;0.0;14.3
EVORA C. COORD;38.533;-7.9;2020-04-07;17.0;17.1
EVORA C. COORD;38.533;-7.9;2020-04-08;0.0;16.5
EVORA C. COORD;38.533;-7.9;2020-04-09;4.1;14.6
EVORA C. COORD;38.533;-7.9;2020-04-10;2.0;16.6
EVORA C. COORD;38.533;-7.9;2020-04-11;0.0;14.9
EVORA C. COORD;38.533;-7.9;2020-04-12;4.1;14.9
EVORA C. COORD;38.533;-7.9;2020-04-13;3.0;12.9
EVORA C. COORD;38.533;-7.9;2020-04-14;2.0;13.4
EVORA C. COORD;38.533;-7.9;2020-04-15;0.0;13.7
EVORA C. COORD;38.533;-7.9;2020-04-16;0.0;14.7
EVORA C. COORD;38.533;-7.9;2020-04-17;0.0;14.9
EVORA C. COORD;38.533;-7.9;2020-04-18;0.0;14.6
EVORA C. COORD;38.533;-7.9;2020-04-19;0.0;14.3
EVORA C. COORD;38.533;-7.9;2020-04-20;0.0;11.5
EVORA C. COORD;38.533;-7.9;2020-04-21;0.0;13.4
EVORA C. COORD;38.533;-7.9;2020-04-22;0.0;14.4
EVORA C. COORD;38.533;-7.9;2020-04-23;0.0;15.4
EVORA C. COORD;38.533;-7.9;2020-04-24;0.0;17.1
EVORA C. COORD;38.533;-7.9;2020-04-25;0.0;14.6
EVORA C. COORD;38.533;-7.9;2020-04-26;0.0;12.8
EVORA C. COORD;38.533;-7.9;2020-04-27;0.0;12.9
EVORA C. COORD;38.533;-7.9;2020-04-28;0.0;12.9
EVORA C. COORD;38.533;-7.9;2020-04-29;0.0;12.6
EVORA C. COORD;38.533;-7.9;2020-04-30;3.0;15.3
EVORA C. COORD;38.533;-7.9;2020-05-01;0.3;16.3
EVORA C. COORD;38.533;-7.9;2020-05-02;0.0;18.1
EVORA C. COORD;38.533;-7.9;2020-05-03;0.0;21.8
EVORA C. COORD;38.533;-7.9;2020-05-04;0.0;18.4
EVORA C. COORD;38.533;-7.9;2020-05-05;0.0;16.1
EVORA C. COORD;38.533;-7.9;2020-05-06;0.0;17.8
EVORA C. COORD;38.533;-7.9;2020-05-07;0.0;19.7
EVORA C. COORD;38.533;-7.9;2020-05-08;0.0;17.6
EVORA C. COORD;38.533;-7.9;2020-05-09;0.0;14.2
EVORA C. COORD;38.533;-7.9;2020-05-10;23.1;14.3
EVORA C. COORD;38.533;-7.9;2020-05-11;9.9;15.4
EVORA C. COORD;38.533;-7.9;2020-05-12;1.0;14.9
EVORA C. COORD;38.533;-7.9;2020-05-13;0.0;12.2
EVORA C. COORD;38.533;-7.9;2020-05-14;16.0;12.3
EVORA C. COORD;38.533;-7.9;2020-05-15;5.1;14.8
EVORA C. COORD;38.533;-7.9;2020-05-16;0.5;16.7
EVORA C. COORD;38.533;-7.9;2020-05-17;0.0;19.4
EVORA C. COORD;38.533;-7.9;2020-05-18;0.0;20.5
EVORA C. COORD;38.533;-7.9;2020-05-19;0.0;21.6
EVORA C. COORD;38.533;-7.9;2020-05-20;0.0;22.0
EVORA C. COORD;38.533;-7.9;2020-05-21;0.0;21.5
EVORA C. COORD;38.533;-7.9;2020-05-22;0.0;21.3
EVORA C. COORD;38.533;-7.9;2020-05-23;0.0;22.5
EVORA C. COORD;38.533;-7.9;2020-05-24;0.0;23.6
EVORA C. COORD;38.533;-7.9;2020-05-25;0.5;23.7
EVORA C. COORD;38.533;-7.9;2020-05-26;0.0;24.6
EVORA C. COORD;38.533;-7.9;2020-05-27;0.0;24.9
EVORA C. COORD;38.533;-7.9;2020-05-28;0.0;24.3
EVORA C. COORD;38.533;-7.9;2020-05-29;0.0;24.3
EVORA C. COORD;38.533;-7.9;2020-05-30;0.0;24.4
EVORA C. COORD;38.533;-7.9;2020-05-31;0.0;22.4
EVORA C. COORD;38.533;-7.9;2020-06-01;0.0;20.3
EVORA C. COORD;38.533;-7.9;2020-06-02;0.0;19.3
EVORA C. COORD;38.533;-7.9;2020-06-03;0.0;19.6
EVORA C. COORD;38.533;-7.9;2020-06-04;0.0;19.2
EVORA C. COORD;38.533;-7.9;2020-06-05;0.0;18.1
EVORA C. COORD;38.533;-7.9;2020-06-06;0.0;18.3
EVORA C. COORD;38.533;-7.9;2020-06-07;0.0;17.2
EVORA C. COORD;38.533;-7.9;2020-06-08;0.0;17.7
EVORA C. COORD;38.533;-7.9;2020-06-09;0.0;20.1
EVORA C. COORD;38.533;-7.9;2020-06-10;0.0;18.6
EVORA C. COORD;38.533;-7.9;2020-06-11;0.0;16.6
EVORA C. COORD;38.533;-7.9;2020-06-12;0.0;15.3
EVORA C. COORD;38.533;-7.9;2020-06-13;0.0;15.9
EVORA C. COORD;38.533;-7.9;2020-06-14;0.0;17.3
EVORA C. COORD;38.533;-7.9;2020-06-15;0.0;18.2
EVORA C. COORD;38.533;-7.9;2020-06-16;0.0;19.4
EVORA C. COORD;38.533;-7.9;2020-06-17;0.0;18.6
EVORA C. COORD;38.533;-7.9;2020-06-18;0.0;19.0
EVORA C. COORD;38.533;-7.9;2020-06-19;0.0;19.8
EVORA C. COORD;38.533;-7.9;2020-06-20;0.0;21.9
EVORA C. COORD;38.533;-7.9;2020-06-21;0.0;22.8
